transaction_id,account_id,employee_id,transaction_type,amount,transaction_date
7655,656,56,TRANSFER,26628.97,2023-07-07 07:40:52
7656,657,57,DEPOSIT,11386.61,2024-01-19 00:59:33
7657,658,58,WITHDRAWAL,831.4,2024-03-12 20:33:12
7658,659,59,TRANSFER,5168.59,2023-03-01 05:44:37
7659,660,60,DEPOSIT,11572.91,2023-04-17 09:47:08
7660,661,61,WITHDRAWAL,10255.92,2023-02-04 01:55:18
7661,662,62,TRANSFER,26753.69,2023-11-17 06:56:42
7662,663,63,DEPOSIT,5139.73,2023-02-26 09:26:09
7663,664,64,WITHDRAWAL,22069.65,2024-03-02 02:02:59
7664,665,65,TRANSFER,11044.4,2023-04-16 10:01:38
7665,666,66,DEPOSIT,10931.34,2023-06-16 15:11:55
7666,667,67,WITHDRAWAL,1840.43,2023-03-17 05:31:48
7667,668,68,TRANSFER,45910.99,2023-01-10 02:03:47
7668,669,69,DEPOSIT,6022.67,2023-11-14 18:53:18
7669,670,70,WITHDRAWAL,32154.53,2023-08-06 19:14:16
7670,671,71,TRANSFER,44656.21,2023-12-16 09:34:02
7671,672,72,DEPOSIT,17047.31,2023-03-14 14:38:55
7672,673,73,WITHDRAWAL,30592.58,2023-07-03 20:35:06
7673,674,74,TRANSFER,40272.74,2023-03-14 15:09:20
7674,675,75,DEPOSIT,26849.19,2024-04-09 17:33:28
7675,676,76,WITHDRAWAL,46914.2,2024-05-03 15:24:15
7676,677,77,TRANSFER,2218.09,2023-07-07 08:28:49
7677,678,78,DEPOSIT,27058.35,2023-08-04 05:10:24
7678,679,79,WITHDRAWAL,37868.75,2024-05-25 12:54:16
7679,680,80,TRANSFER,46312.15,2023-01-05 22:29:44
7680,681,81,DEPOSIT,40855.1,2024-01-16 05:51:47
7681,682,82,WITHDRAWAL,39788.16,2023-06-18 01:12:56
7682,683,83,TRANSFER,5013.68,2023-09-14 21:31:01
7683,684,84,DEPOSIT,29148.13,2024-01-27 05:39:25
7684,685,85,WITHDRAWAL,13890.72,2024-03-23 03:21:21
7685,686,86,TRANSFER,34821.99,2023-11-28 17:49:39
7686,687,87,DEPOSIT,37668.84,2023-10-05 05:05:31
7687,688,88,WITHDRAWAL,34799.99,2024-03-08 01:56:19
7688,689,89,TRANSFER,36947.65,2023-01-21 21:26:26
7689,690,90,DEPOSIT,28589.49,2024-05-02 03:58:32
7690,691,91,WITHDRAWAL,9635.31,2023-08-02 19:10:47
7691,692,92,TRANSFER,11718.64,2023-05-02 21:50:15
7692,693,93,DEPOSIT,36624.69,2023-02-05 02:40:00
7693,694,94,WITHDRAWAL,41365.6,2023-06-02 03:01:17
7694,695,95,TRANSFER,6640.08,2023-06-03 12:21:49
7695,696,96,DEPOSIT,3073.15,2023-12-24 22:57:43
7696,697,97,WITHDRAWAL,11289.0,2023-12-16 02:40:20
7697,698,98,TRANSFER,1584.23,2023-04-15 11:32:31
7698,699,99,DEPOSIT,18338.45,2023-06-08 13:53:07
7699,700,100,WITHDRAWAL,41738.97,2023-08-21 16:49:48
7700,701,101,TRANSFER,7704.93,2023-12-02 09:45:19
7701,702,102,DEPOSIT,41682.65,2023-02-19 03:24:02
7702,703,103,WITHDRAWAL,23691.77,2023-05-04 13:15:31
7703,704,104,TRANSFER,8577.04,2023-01-06 22:05:57
7704,705,105,DEPOSIT,26656.15,2023-01-28 06:51:41
7705,706,106,WITHDRAWAL,5435.14,2023-11-23 12:00:57
7706,707,107,TRANSFER,10597.14,2023-05-03 08:39:09
7707,708,108,DEPOSIT,20758.49,2023-04-30 09:54:56
7708,709,109,WITHDRAWAL,11470.56,2023-12-04 13:52:31
7709,710,110,TRANSFER,13314.34,2023-05-10 01:59:27
7710,711,111,DEPOSIT,35688.98,2024-02-09 02:23:02
7711,712,112,WITHDRAWAL,47498.84,2024-02-17 08:03:20
7712,713,113,TRANSFER,44949.76,2024-04-04 13:46:08
7713,714,114,DEPOSIT,49220.53,2024-03-30 20:45:24
7714,715,115,WITHDRAWAL,7878.28,2023-12-18 21:33:37
7715,716,116,TRANSFER,26647.06,2024-04-06 13:59:17
7716,717,117,DEPOSIT,10787.22,2024-03-16 15:07:10
7717,718,118,WITHDRAWAL,21250.07,2023-12-15 19:03:30
7718,719,119,TRANSFER,41836.13,2024-04-19 12:54:36
7719,720,120,DEPOSIT,13965.98,2023-12-12 16:48:50
7720,721,121,WITHDRAWAL,30318.0,2023-07-22 03:00:50
7721,722,122,TRANSFER,9821.52,2023-01-16 13:20:39
7722,723,123,DEPOSIT,18782.55,2023-08-18 13:09:25
7723,724,124,WITHDRAWAL,23248.77,2024-02-20 21:28:09
7724,725,125,TRANSFER,43737.49,2023-03-12 16:49:27
7725,726,126,DEPOSIT,39832.12,2023-03-31 14:14:00
7726,727,127,WITHDRAWAL,45042.54,2023-04-09 11:19:50
7727,728,128,TRANSFER,36852.81,2023-06-28 10:37:24
7728,729,129,DEPOSIT,47478.64,2024-02-19 09:57:37
7729,730,130,WITHDRAWAL,28007.64,2023-03-29 21:32:47
7730,731,131,TRANSFER,45467.56,2023-11-03 12:00:30
7731,732,132,DEPOSIT,35625.32,2024-03-27 00:19:49
7732,733,133,WITHDRAWAL,2651.06,2023-04-16 00:38:56
7733,734,134,TRANSFER,26955.88,2023-05-20 15:34:36
7734,735,135,DEPOSIT,39949.16,2023-06-30 01:04:23
7735,736,136,WITHDRAWAL,45400.98,2023-07-06 18:55:34
7736,737,137,TRANSFER,42916.57,2024-01-30 21:33:38
7737,738,138,DEPOSIT,44222.21,2024-02-27 06:45:10
7738,739,139,WITHDRAWAL,26954.75,2023-07-07 13:47:17
7739,740,140,TRANSFER,16962.21,2023-03-06 21:49:05
7740,741,141,DEPOSIT,4685.89,2024-02-22 12:57:55
7741,742,142,WITHDRAWAL,16610.47,2023-07-22 20:00:21
7742,743,143,TRANSFER,41407.22,2023-04-16 18:34:41
7743,744,144,DEPOSIT,21391.76,2023-02-04 04:33:55
7744,745,145,WITHDRAWAL,6994.22,2023-06-09 11:04:34
7745,746,146,TRANSFER,34941.79,2023-06-21 06:33:49
7746,747,147,DEPOSIT,25902.57,2023-03-11 10:13:17
7747,748,148,WITHDRAWAL,22122.96,2024-04-30 07:51:45
7748,749,149,TRANSFER,36048.78,2023-11-24 20:55:55
7749,750,150,DEPOSIT,4017.04,2024-02-29 15:42:59
7750,751,151,WITHDRAWAL,23050.35,2023-09-07 23:34:38
7751,752,152,TRANSFER,49637.67,2023-08-03 14:48:55
7752,753,153,DEPOSIT,1507.71,2023-09-20 06:50:21
7753,754,154,WITHDRAWAL,39004.58,2023-01-09 22:55:39
7754,755,155,TRANSFER,43145.66,2023-01-19 19:15:18
7755,756,156,DEPOSIT,4190.85,2023-01-24 13:43:00
7756,757,157,WITHDRAWAL,37880.35,2023-05-09 02:24:17
7757,758,158,TRANSFER,29296.17,2024-05-09 19:16:16
7758,759,159,DEPOSIT,34400.94,2023-03-06 04:23:00
7759,760,160,WITHDRAWAL,47654.9,2024-01-09 10:23:11
7760,761,161,TRANSFER,21954.56,2023-03-18 07:42:37
7761,762,162,DEPOSIT,32380.91,2024-02-23 16:16:20
7762,763,163,WITHDRAWAL,39375.41,2023-02-14 11:10:19
7763,764,164,TRANSFER,1301.8,2024-04-14 19:36:30
7764,765,165,DEPOSIT,49420.26,2023-04-27 08:00:46
7765,766,166,WITHDRAWAL,18958.46,2023-08-31 23:50:07
7766,767,167,TRANSFER,39736.53,2023-03-31 10:41:32
7767,768,168,DEPOSIT,32283.9,2024-01-27 11:36:55
7768,769,169,WITHDRAWAL,13047.6,2023-08-15 21:50:44
7769,770,170,TRANSFER,27293.3,2023-03-08 01:16:07
7770,771,171,DEPOSIT,30021.41,2023-04-25 21:52:07
7771,772,172,WITHDRAWAL,27005.27,2024-03-23 16:35:43
7772,773,173,TRANSFER,24562.05,2023-08-12 01:29:38
7773,774,174,DEPOSIT,7537.36,2023-03-01 11:59:59
7774,775,175,WITHDRAWAL,25075.76,2023-08-13 10:55:31
7775,776,176,TRANSFER,15712.54,2023-02-02 23:30:31
7776,777,177,DEPOSIT,2028.75,2023-12-31 04:27:07
7777,778,178,WITHDRAWAL,23370.97,2023-12-04 15:12:26
7778,779,179,TRANSFER,29964.59,2023-02-04 06:56:55
7779,780,180,DEPOSIT,33105.24,2023-01-03 04:06:48
7780,781,181,WITHDRAWAL,18901.01,2023-07-10 18:33:18
7781,782,182,TRANSFER,17081.04,2024-05-09 12:21:00
7782,783,183,DEPOSIT,36197.72,2023-10-08 18:13:42
7783,784,184,WITHDRAWAL,26506.46,2023-08-02 15:51:00
7784,785,185,TRANSFER,18892.28,2023-11-11 17:09:54
7785,786,186,DEPOSIT,11797.73,2023-04-06 11:48:40
7786,787,187,WITHDRAWAL,39887.03,2023-04-26 22:39:05
7787,788,188,TRANSFER,11399.96,2024-02-02 10:27:16
7788,789,189,DEPOSIT,18484.62,2023-09-07 19:48:43
7789,790,190,WITHDRAWAL,18316.87,2023-02-08 01:23:14
7790,791,191,TRANSFER,39259.14,2023-05-13 05:25:21
7791,792,192,DEPOSIT,36482.69,2023-10-19 12:34:29
7792,793,193,WITHDRAWAL,35717.26,2024-03-05 04:09:14
7793,794,194,TRANSFER,23493.76,2024-04-30 11:09:34
7794,795,195,DEPOSIT,10403.75,2023-11-12 22:01:56
7795,796,196,WITHDRAWAL,30109.1,2023-11-15 14:22:26
7796,797,197,TRANSFER,27917.54,2024-04-22 01:40:55
7797,798,198,DEPOSIT,17760.3,2024-04-25 02:03:11
7798,799,199,WITHDRAWAL,38620.6,2023-01-14 04:47:52
7799,800,200,TRANSFER,47655.74,2024-05-09 04:27:57
7800,801,1,DEPOSIT,9246.47,2024-02-13 10:01:44
7801,802,2,WITHDRAWAL,3044.98,2023-02-20 02:38:16
7802,803,3,TRANSFER,46407.65,2023-02-06 11:53:37
7803,804,4,DEPOSIT,12648.23,2023-11-01 05:22:49
7804,805,5,WITHDRAWAL,6221.98,2024-02-15 13:22:01
7805,806,6,TRANSFER,45762.59,2024-03-07 16:44:26
7806,807,7,DEPOSIT,13087.78,2023-01-04 20:40:47
7807,808,8,WITHDRAWAL,48107.98,2023-07-20 21:48:07
7808,809,9,TRANSFER,8880.48,2024-05-15 00:52:51
7809,810,10,DEPOSIT,24927.38,2024-01-03 21:19:21
7810,811,11,WITHDRAWAL,25788.01,2023-07-13 09:58:56
7811,812,12,TRANSFER,35911.89,2023-10-21 16:04:10
7812,813,13,DEPOSIT,26420.78,2023-05-26 18:41:00
7813,814,14,WITHDRAWAL,19991.44,2023-02-19 20:08:22
7814,815,15,TRANSFER,7751.5,2023-07-08 03:26:31
7815,816,16,DEPOSIT,7083.63,2023-02-20 21:34:41
7816,817,17,WITHDRAWAL,30957.54,2023-11-07 18:04:51
7817,818,18,TRANSFER,36302.22,2023-08-18 06:00:55
7818,819,19,DEPOSIT,28575.31,2024-02-10 05:37:49
7819,820,20,WITHDRAWAL,20387.98,2023-08-27 20:09:07
7820,821,21,TRANSFER,1045.26,2023-05-04 04:23:07
7821,822,22,DEPOSIT,37826.41,2023-11-23 01:38:01
7822,823,23,WITHDRAWAL,18419.14,2023-04-12 08:53:23
7823,824,24,TRANSFER,21550.14,2024-02-15 08:37:05
7824,825,25,DEPOSIT,15486.16,2023-03-22 20:25:55
7825,826,26,WITHDRAWAL,4117.59,2023-07-15 14:49:22
7826,827,27,TRANSFER,41103.63,2023-02-01 16:10:22
7827,828,28,DEPOSIT,47273.19,2023-08-15 12:17:23
7828,829,29,WITHDRAWAL,19500.14,2024-05-05 14:28:47
7829,830,30,TRANSFER,47307.62,2023-10-03 11:38:28
7830,831,31,DEPOSIT,37885.32,2023-10-18 05:37:10
7831,832,32,WITHDRAWAL,9337.59,2023-02-02 20:53:13
7832,833,33,TRANSFER,36059.0,2023-06-27 22:20:35
7833,834,34,DEPOSIT,17003.14,2023-10-14 15:32:46
7834,835,35,WITHDRAWAL,14698.72,2023-05-26 05:05:58
7835,836,36,TRANSFER,33436.53,2023-01-19 01:40:27
7836,837,37,DEPOSIT,18869.78,2023-12-31 22:18:15
7837,838,38,WITHDRAWAL,39606.77,2023-11-16 09:10:02
7838,839,39,TRANSFER,25653.88,2023-08-14 17:11:27
7839,840,40,DEPOSIT,25265.76,2024-02-16 22:31:57
7840,841,41,WITHDRAWAL,38604.12,2023-01-18 11:16:51
7841,842,42,TRANSFER,18424.91,2023-03-26 15:15:29
7842,843,43,DEPOSIT,34873.33,2024-03-07 22:16:29
7843,844,44,WITHDRAWAL,8930.95,2024-02-07 22:08:35
7844,845,45,TRANSFER,16584.25,2023-08-02 22:26:48
7845,846,46,DEPOSIT,23289.48,2023-04-15 06:40:23
7846,847,47,WITHDRAWAL,33687.15,2023-02-17 19:00:13
7847,848,48,TRANSFER,1886.67,2023-09-22 00:44:09
7848,849,49,DEPOSIT,2885.6,2024-05-11 09:20:19
7849,850,50,WITHDRAWAL,11948.47,2023-08-15 07:38:49
7850,851,51,TRANSFER,10454.77,2023-06-17 21:01:11
7851,852,52,DEPOSIT,9724.5,2023-10-03 18:51:45
7852,853,53,WITHDRAWAL,12893.28,2024-02-13 17:18:45
7853,854,54,TRANSFER,44175.18,2023-09-02 17:24:05
7854,855,55,DEPOSIT,19742.05,2023-04-05 21:36:29
7855,856,56,WITHDRAWAL,40337.18,2023-06-22 08:07:15
7856,857,57,TRANSFER,4511.98,2023-03-21 08:41:32
7857,858,58,DEPOSIT,22742.65,2024-04-10 22:06:40
7858,859,59,WITHDRAWAL,36065.37,2023-12-29 07:15:30
7859,860,60,TRANSFER,27223.45,2023-04-07 03:24:14
7860,861,61,DEPOSIT,48779.76,2024-04-16 01:10:06
7861,862,62,WITHDRAWAL,29669.95,2023-07-07 06:21:40
7862,863,63,TRANSFER,33942.36,2024-05-05 00:20:10
7863,864,64,DEPOSIT,10846.95,2024-01-18 14:22:35
7864,865,65,WITHDRAWAL,32204.97,2023-11-11 13:38:41
7865,866,66,TRANSFER,1970.17,2023-06-25 07:40:52
7866,867,67,DEPOSIT,42742.13,2023-11-12 20:26:53
7867,868,68,WITHDRAWAL,47810.97,2023-03-01 16:24:46
7868,869,69,TRANSFER,38070.07,2024-04-20 06:10:47
7869,870,70,DEPOSIT,37922.33,2024-01-21 18:31:57
7870,871,71,WITHDRAWAL,49571.18,2023-09-12 07:56:37
7871,872,72,TRANSFER,23091.04,2023-03-16 00:39:57
7872,873,73,DEPOSIT,42920.34,2024-01-24 21:25:01
7873,874,74,WITHDRAWAL,36017.1,2024-03-05 04:16:30
7874,875,75,TRANSFER,44592.28,2024-02-12 08:54:19
7875,876,76,DEPOSIT,45576.43,2023-01-09 06:56:21
7876,877,77,WITHDRAWAL,41019.24,2023-06-12 02:30:58
7877,878,78,TRANSFER,29308.65,2023-01-23 20:01:21
7878,879,79,DEPOSIT,38933.86,2023-09-17 21:10:52
7879,880,80,WITHDRAWAL,27491.52,2023-03-29 00:06:14
7880,881,81,TRANSFER,26198.25,2024-04-08 20:33:09
7881,882,82,DEPOSIT,12226.85,2023-01-11 04:34:41
7882,883,83,WITHDRAWAL,16699.26,2023-10-21 01:12:58
7883,884,84,TRANSFER,35144.9,2024-05-09 15:26:08
7884,885,85,DEPOSIT,36465.77,2023-07-24 23:12:46
7885,886,86,WITHDRAWAL,5993.85,2024-04-07 23:35:22
7886,887,87,TRANSFER,45834.44,2023-11-19 17:41:04
7887,888,88,DEPOSIT,34009.24,2024-04-27 09:21:43
7888,889,89,WITHDRAWAL,18401.56,2023-11-01 06:57:43
7889,890,90,TRANSFER,6704.98,2023-09-26 14:02:26
7890,891,91,DEPOSIT,3821.83,2023-02-15 00:10:26
7891,892,92,WITHDRAWAL,3554.93,2024-04-13 21:37:24
7892,893,93,TRANSFER,43543.37,2023-04-06 16:07:23
7893,894,94,DEPOSIT,38595.65,2024-05-11 13:12:03
7894,895,95,WITHDRAWAL,5451.72,2023-08-11 19:00:49
7895,896,96,TRANSFER,11299.95,2023-08-15 23:48:48
7896,897,97,DEPOSIT,26499.13,2023-11-05 08:39:22
7897,898,98,WITHDRAWAL,41904.88,2023-09-24 09:03:24
7898,899,99,TRANSFER,6973.29,2024-03-31 14:12:59
7899,900,100,DEPOSIT,9743.35,2023-11-13 08:13:52
7900,901,101,WITHDRAWAL,47080.59,2023-05-03 11:19:58
7901,902,102,TRANSFER,30102.21,2024-04-16 03:15:11
7902,903,103,DEPOSIT,3684.34,2023-04-25 20:43:34
7903,904,104,WITHDRAWAL,13758.23,2023-12-17 12:41:29
7904,905,105,TRANSFER,20919.27,2023-09-20 07:05:06
7905,906,106,DEPOSIT,12764.82,2023-03-13 15:11:37
7906,907,107,WITHDRAWAL,34773.9,2023-01-29 08:05:23
7907,908,108,TRANSFER,6511.32,2023-08-17 07:35:42
7908,909,109,DEPOSIT,20368.32,2024-02-21 09:43:19
7909,910,110,WITHDRAWAL,41480.86,2023-02-03 06:50:45
7910,911,111,TRANSFER,1072.5,2024-05-04 16:57:39
7911,912,112,DEPOSIT,11890.06,2023-09-20 03:18:12
7912,913,113,WITHDRAWAL,21439.19,2023-11-04 04:35:24
7913,914,114,TRANSFER,25971.77,2023-02-06 00:10:59
7914,915,115,DEPOSIT,5834.47,2023-03-16 13:17:46
7915,916,116,WITHDRAWAL,21331.53,2023-04-11 00:45:12
7916,917,117,TRANSFER,46942.87,2023-01-14 22:57:47
7917,918,118,DEPOSIT,43742.71,2023-05-30 20:38:08
7918,919,119,WITHDRAWAL,26017.63,2023-02-13 00:29:49
7919,920,120,TRANSFER,18072.49,2023-06-07 19:35:27
7920,921,121,DEPOSIT,44228.13,2023-11-06 00:05:40
7921,922,122,WITHDRAWAL,40910.43,2023-03-10 15:31:04
7922,923,123,TRANSFER,19320.34,2023-01-22 04:20:26
7923,924,124,DEPOSIT,3643.24,2023-12-20 21:32:08
7924,925,125,WITHDRAWAL,5006.29,2023-06-15 07:52:33
7925,926,126,TRANSFER,38382.06,2023-05-17 07:42:32
7926,927,127,DEPOSIT,44875.71,2023-07-17 07:24:17
7927,928,128,WITHDRAWAL,2612.08,2023-10-04 08:30:21
7928,929,129,TRANSFER,25458.7,2023-11-30 19:55:49
7929,930,130,DEPOSIT,21817.66,2023-05-23 10:53:47
7930,931,131,WITHDRAWAL,24274.45,2023-03-26 11:41:18
7931,932,132,TRANSFER,21229.43,2024-01-12 22:05:28
7932,933,133,DEPOSIT,32211.11,2024-03-12 00:42:40
7933,934,134,WITHDRAWAL,31062.72,2023-04-21 18:10:41
7934,935,135,TRANSFER,41571.26,2024-02-12 09:14:31
7935,936,136,DEPOSIT,37485.67,2023-08-14 13:27:49
7936,937,137,WITHDRAWAL,5800.27,2023-02-01 08:01:35
7937,938,138,TRANSFER,44819.06,2023-08-25 03:05:10
7938,939,139,DEPOSIT,39692.63,2023-01-04 20:26:33
7939,940,140,WITHDRAWAL,39014.36,2023-12-14 12:41:59
7940,941,141,TRANSFER,14929.03,2023-09-24 02:41:59
7941,942,142,DEPOSIT,43143.06,2024-01-06 09:48:56
7942,943,143,WITHDRAWAL,36835.54,2024-03-03 10:06:56
7943,944,144,TRANSFER,6833.4,2024-02-15 13:57:59
7944,945,145,DEPOSIT,10605.92,2023-02-05 19:44:59
7945,946,146,WITHDRAWAL,18721.39,2024-05-16 02:11:55
7946,947,147,TRANSFER,2679.48,2023-04-07 10:05:01
7947,948,148,DEPOSIT,22582.18,2023-10-15 19:47:30
7948,949,149,WITHDRAWAL,30288.05,2023-01-15 00:33:15
7949,950,150,TRANSFER,25374.9,2023-02-06 21:18:04
7950,951,151,DEPOSIT,29046.37,2024-03-14 10:19:48
7951,952,152,WITHDRAWAL,40166.29,2023-02-20 08:42:13
7952,953,153,TRANSFER,28708.63,2023-08-10 23:02:05
7953,954,154,DEPOSIT,35735.49,2023-01-13 06:02:07
7954,955,155,WITHDRAWAL,49594.79,2023-12-18 22:32:38
7955,956,156,TRANSFER,40368.17,2024-03-28 18:01:36
7956,957,157,DEPOSIT,37813.37,2023-11-09 21:45:45
7957,958,158,WITHDRAWAL,31192.54,2024-03-20 21:31:50
7958,959,159,TRANSFER,21042.69,2024-05-01 04:47:09
7959,960,160,DEPOSIT,28640.04,2024-04-30 01:13:25
7960,961,161,WITHDRAWAL,43480.3,2023-10-19 22:41:14
7961,962,162,TRANSFER,14827.62,2024-05-25 03:06:09
7962,963,163,DEPOSIT,32091.05,2024-03-05 07:02:53
7963,964,164,WITHDRAWAL,37303.49,2024-04-11 06:36:08
7964,965,165,TRANSFER,4491.84,2023-12-21 08:13:35
7965,966,166,DEPOSIT,14784.42,2024-02-10 14:44:42
7966,967,167,WITHDRAWAL,39178.7,2024-02-20 18:03:19
7967,968,168,TRANSFER,19211.1,2024-03-25 22:33:14
7968,969,169,DEPOSIT,12417.56,2024-03-17 18:28:38
7969,970,170,WITHDRAWAL,28271.34,2023-09-14 14:14:28
7970,971,171,TRANSFER,1073.46,2023-08-17 16:09:13
7971,972,172,DEPOSIT,44368.05,2024-01-24 16:50:51
7972,973,173,WITHDRAWAL,30942.99,2024-03-18 07:54:18
7973,974,174,TRANSFER,47664.89,2023-06-01 00:49:44
7974,975,175,DEPOSIT,5426.66,2023-05-28 20:51:39
7975,976,176,WITHDRAWAL,14728.64,2023-06-23 05:32:29
7976,977,177,TRANSFER,38815.68,2023-04-20 17:52:40
7977,978,178,DEPOSIT,20216.57,2023-11-30 21:26:35
7978,979,179,WITHDRAWAL,48031.8,2024-03-10 20:20:14
7979,980,180,TRANSFER,20396.88,2023-02-12 13:02:01
7980,981,181,DEPOSIT,49501.23,2023-01-18 20:01:04
7981,982,182,WITHDRAWAL,7758.49,2024-01-03 08:56:26
7982,983,183,TRANSFER,5894.66,2024-05-12 06:55:43
7983,984,184,DEPOSIT,48617.4,2023-11-21 10:33:37
7984,985,185,WITHDRAWAL,32100.38,2023-01-24 16:56:24
7985,986,186,TRANSFER,37466.34,2023-05-16 02:00:12
7986,987,187,DEPOSIT,28087.37,2023-08-29 09:31:51
7987,988,188,WITHDRAWAL,26004.49,2023-06-27 04:17:06
7988,989,189,TRANSFER,16295.65,2023-06-21 04:30:15
7989,990,190,DEPOSIT,30123.98,2024-05-29 14:42:09
7990,991,191,WITHDRAWAL,32512.98,2023-10-09 00:28:22
7991,992,192,TRANSFER,6934.77,2024-02-09 01:23:23
7992,993,193,DEPOSIT,37853.04,2024-03-11 20:39:19
7993,994,194,WITHDRAWAL,41402.4,2023-08-10 03:13:09
7994,995,195,TRANSFER,48001.43,2023-09-25 17:21:16
7995,996,196,DEPOSIT,5899.09,2024-05-30 10:04:53
7996,997,197,WITHDRAWAL,45113.4,2023-04-21 15:34:38
7997,998,198,TRANSFER,30504.25,2024-03-15 19:59:51
7998,999,199,DEPOSIT,1506.7,2023-09-23 03:02:01
7999,1000,200,WITHDRAWAL,20317.48,2023-04-25 08:47:48
8000,1,1,TRANSFER,27229.58,2023-10-06 15:03:58
8001,2,2,DEPOSIT,21712.94,2023-04-24 21:03:02
8002,3,3,WITHDRAWAL,4683.93,2023-07-26 15:19:04
8003,4,4,TRANSFER,19127.87,2024-03-03 16:11:16
8004,5,5,DEPOSIT,17242.42,2023-10-21 19:57:02
8005,6,6,WITHDRAWAL,3649.48,2024-05-04 14:37:42
8006,7,7,TRANSFER,756.51,2023-06-18 06:18:54
8007,8,8,DEPOSIT,40439.02,2024-01-10 07:48:32
8008,9,9,WITHDRAWAL,33603.86,2023-03-18 07:33:52
8009,10,10,TRANSFER,38326.89,2023-04-24 04:22:19
8010,11,11,DEPOSIT,15691.6,2024-02-15 12:02:25
8011,12,12,WITHDRAWAL,49023.9,2023-09-19 15:23:07
8012,13,13,TRANSFER,12604.01,2023-04-04 08:25:41
8013,14,14,DEPOSIT,38863.16,2023-05-30 03:54:06
8014,15,15,WITHDRAWAL,27077.99,2023-11-06 15:45:23
8015,16,16,TRANSFER,29384.68,2023-07-06 21:07:26
8016,17,17,DEPOSIT,42489.68,2023-08-30 08:39:49
8017,18,18,WITHDRAWAL,31305.8,2023-07-31 04:36:37
8018,19,19,TRANSFER,42733.3,2023-02-01 12:07:54
8019,20,20,DEPOSIT,23926.08,2023-05-08 13:45:26
8020,21,21,WITHDRAWAL,58.9,2023-06-23 18:43:00
8021,22,22,TRANSFER,21718.06,2024-02-04 03:45:51
8022,23,23,DEPOSIT,45367.88,2023-10-31 10:40:19
8023,24,24,WITHDRAWAL,3139.62,2023-10-30 08:49:20
8024,25,25,TRANSFER,5848.03,2023-02-12 20:05:14
8025,26,26,DEPOSIT,25199.93,2023-10-28 17:41:48
8026,27,27,WITHDRAWAL,4069.89,2023-02-28 07:09:32
8027,28,28,TRANSFER,40717.54,2023-05-31 03:59:10
8028,29,29,DEPOSIT,41179.79,2023-09-18 01:53:17
8029,30,30,WITHDRAWAL,2405.33,2023-01-20 19:04:51
8030,31,31,TRANSFER,18765.82,2023-02-21 10:28:32
8031,32,32,DEPOSIT,30607.26,2023-02-13 11:39:33
8032,33,33,WITHDRAWAL,4014.42,2023-08-05 21:32:34
8033,34,34,TRANSFER,30330.62,2024-05-04 05:28:44
8034,35,35,DEPOSIT,2725.63,2023-09-07 15:11:44
8035,36,36,WITHDRAWAL,38684.98,2023-11-13 17:46:33
8036,37,37,TRANSFER,26095.17,2024-05-03 23:25:28
8037,38,38,DEPOSIT,47471.69,2024-03-28 09:53:12
8038,39,39,WITHDRAWAL,20562.64,2024-05-13 17:06:44
8039,40,40,TRANSFER,2524.46,2023-04-22 13:47:42
8040,41,41,DEPOSIT,11033.33,2023-10-14 02:44:52
8041,42,42,WITHDRAWAL,13513.37,2023-08-06 07:51:15
8042,43,43,TRANSFER,22038.07,2024-01-20 16:28:46
8043,44,44,DEPOSIT,14082.23,2024-04-10 03:06:24
8044,45,45,WITHDRAWAL,2918.52,2023-05-07 01:43:13
8045,46,46,TRANSFER,44272.92,2023-12-15 18:26:03
8046,47,47,DEPOSIT,38150.69,2023-11-10 04:33:04
8047,48,48,WITHDRAWAL,33572.96,2023-11-16 17:38:22
8048,49,49,TRANSFER,6868.28,2024-04-08 04:03:41
8049,50,50,DEPOSIT,27777.67,2023-01-16 02:48:25
8050,51,51,WITHDRAWAL,37295.69,2023-03-13 12:18:00
8051,52,52,TRANSFER,36252.16,2024-01-18 05:17:56
8052,53,53,DEPOSIT,46142.22,2024-01-04 06:35:53
8053,54,54,WITHDRAWAL,49099.3,2023-02-07 01:06:04
8054,55,55,TRANSFER,34967.02,2024-03-15 04:13:05
8055,56,56,DEPOSIT,3349.04,2024-04-12 10:19:53
8056,57,57,WITHDRAWAL,1146.53,2023-07-24 16:51:04
8057,58,58,TRANSFER,33734.87,2024-02-11 23:43:19
8058,59,59,DEPOSIT,3367.23,2023-07-24 02:55:47
8059,60,60,WITHDRAWAL,9929.98,2023-06-01 16:04:09
8060,61,61,TRANSFER,11613.33,2023-12-19 12:41:01
8061,62,62,DEPOSIT,47710.12,2023-04-14 01:04:02
8062,63,63,WITHDRAWAL,17900.37,2023-09-02 01:06:55
8063,64,64,TRANSFER,10138.9,2023-05-14 00:18:11
8064,65,65,DEPOSIT,5444.58,2023-11-08 17:00:12
8065,66,66,WITHDRAWAL,46359.07,2024-02-28 01:40:19
8066,67,67,TRANSFER,541.96,2023-12-27 14:20:28
8067,68,68,DEPOSIT,33904.85,2023-05-08 14:16:05
8068,69,69,WITHDRAWAL,30150.33,2023-03-03 01:06:33
8069,70,70,TRANSFER,18997.68,2023-01-01 08:39:28
8070,71,71,DEPOSIT,37519.38,2023-06-20 00:03:08
8071,72,72,WITHDRAWAL,41260.12,2023-07-04 20:08:16
8072,73,73,TRANSFER,6626.49,2023-09-04 19:24:00
8073,74,74,DEPOSIT,27310.18,2024-01-21 01:24:50
